latency_us,ccdf
3,1.0
4,0.9861589957558559
5,0.9725090318113491
5,0.9590483143608491
5,0.9457732557930952
5,0.9326829592052723
5,0.9197729400833043
5,0.907042301524376
5,0.8944874559172267
5,0.8821066094562258
5,0.8698961745301126
6,0.8578561511388871
6,0.8459820547684735
6,0.8342720916132411
6,0.8227244678675597
6,0.8113373897257988
6,0.8001072695766978
6,0.789032313614626
6,0.7781107280339532
6,0.7673407190290489
6,0.7567195958914676
6,0.7462455648155788
6,0.7359168319957523
6,0.7257307067235423
6,0.7156853951933184
6,0.7057791035994504
6,0.6960100381363077
6,0.68637640499826
6,0.6768755134768617
6,0.6675064666692976
6,0.6582674707699372
6,0.6491558350703351
6,0.640170662667676
6,0.6313101597563294
7,0.6225716356278499
7,0.6139541933794221
7,0.605456936108231
7,0.5970762762030157
7,0.588811316760961
7,0.5806620577820669
7,0.5726249116550727
7,0.564698981477163
7,0.5568824734427076
7,0.5491744906488912
7,0.5415732392900835
7,0.5340769255606539
7,0.5266846525577875
7,0.5193946264758535
7,0.512205053509222
7,0.5051150367550774
7,0.49812367931060464
7,0.4912291873701733
7,0.4844297671281531
7,0.47772452168172863
7,0.47111255412808495
7,0.46459117375877623
7,0.4581603805738026
7,0.4518192776703488
7,0.4455651743399692
7,0.4393980705826639
7,0.43331617259280253
7,0.4273185834675698
7,0.4214035094013353
7,0.4155709503940991
7,0.40981911264023074
7,0.4041462023340999
7,0.3985522194757065
7,0.39303537025942015
7,0.38759565468524093
7,0.38223038204472315
7,0.37694044924068204
7,0.37172226866185687
7,0.366577634113878
7,0.3615038548882997
8,0.356500034082307
8,0.3515652747930845
8,0.34669957702063237
8,0.34190025005650493
8,0.33716819080351734
8,0.332500708553224
8,0.32789870020844025
8,0.3233603719635355
8,0.31888482691569475
8,0.3144702712592874
8,0.3101176018971288
8,0.30582502502358855
8,0.3015925406386666
8,0.2974174580339173
8,0.2933015710149711
8,0.28924129197056725
8,0.28523841470633604
8,0.281290248513832
8,0.2773967933930551
8,0.27355715244119005
8,0.2697704287554218
8,0.2660366223357502
8,0.26235393937654494
8,0.258722379877806
8,0.25514194383953337
8,0.25160994055328145
8,0.24812726692186537
8,0.24469302604247012
8,0.24130632101228044
8,0.237966254928481
8,0.23467193088825666
8,0.23142424579442267
8,0.2282205089385334
8,0.22506161722340412
8,0.22194667374621957
8,0.21887478160416451
8,0.21584504389442383
8,0.2128574606169974
8,0.2099111348690701
8,0.20700606665064203
8,0.2041404621560826
8,0.2013152182882072
8,0.1985285412413853
8,0.19578043101561682
8,0.19307088761090208
8,0.19039811722161037
8,0.18776301675055695
8,0.18516379239211156
8,0.18260134104908932
8,0.18007386891585975
8,0.17758137599242296
8,0.17512296537596372
8,0.17269953396929727
8,0.17030928796679312
8,0.16795133046563604
8,0.16562655836864137
8,0.1633340747729939
8,0.16107387967869358
8,0.15884417928010997
8,0.1566458704800583
8,0.1544771594729082
8,0.15233894316147478
8,0.15023032464294295
8,0.14815130391731268
8,0.14610008717895362
8,0.14407846823349613
8,0.14208375637249449
8,0.14011774540157929
8,0.1381777446123048
8,0.13626554781030142
8,0.13437936118993887
8,0.13251918475121705
8,0.13068501849413605
9,0.12887596551588054
9,0.12709202581645063
9,0.1253331993958463
9,0.12359858935125223
9,0.12188729877985338
9,0.12020022458446489
9,0.11853646986227162
9,0.11689603461327347
9,0.1152780219346552
9,0.11368243182641702
9,0.11210926428855872
9,0.11055672551545004
9,0.10902660931272135
9,0.10751801877755729
9,0.10602916010432772
9,0.10456182709866291
9,0.1031151228577476
9,0.10168725357595154
9,0.100280013058905
9,0.09889160750097759
9,0.09752293380498467
9,0.09617309506811078
9,0.09484209129035615
9,0.09352902556890541
9,0.09223479480657393
9,0.09095850210054635
9,0.08969925054800765
9,0.08845793705177285
9,0.08723276780621159
9,0.08602553661695433
9,0.08483534658118586
9,0.08366040389327578
9,0.08250250235885437
9,0.0813607450751066
9,0.08023513204203248
9,0.0791238694540014
9,0.07802875111664398
9,0.07694888012714496
9,0.07588425648550423
9,0.07483398328890678
9,0.07379806053735238
9,0.07277648823084126
9,0.07176926636937331
9,0.07077549805013328
9,0.06979608017593641
9,0.06883011584396759
9,0.0678776050542268
9,0.0669376509038987
9,0.06601115029579852
9,0.06509720632711125
9,0.0641967159006519
9,0.06330788521079012
9,0.06243161116034113
9,0.061567893749304936
9,0.06071493917205106
9,0.05987454123420999
9,0.05904580303296658
9,0.05822872456832062
9,0.05742330584027233
9,0.05662775304319123
9,0.05584385998270769
9,0.055071626658821704
9,0.05430925926590302
9,0.053557654706766544
9,0.05281591607859737
9,0.05208494028421051
9,0.05136383042079096
9,0.05065348339115372
10,0.04995210538966843
10,0.049260593319150336
10,0.04857894717959943
10,0.047906270068200474
10,0.04724345888776871
10,0.046589616735489
10,0.04594474361136125
10,0.045308839515385446
10,0.044681904447561704
10,0.044063041505074674
10,0.043453147590739705
10,0.04285132580174145
10,0.04225847304089514
10,0.041673692405385765
10,0.0410969838952131
10,0.04052834751037715
10,0.03996688634806289
10,0.039413497311085344
10,0.03886818039944462
10,0.038330038710325476
10,0.037799969146543155
10,0.03727617790246718
10,0.03676045878372802
10,0.03625191488751045
10,0.03574964931099922
10,0.035255455859824814
10,0.03476754072835686
10,0.03428590391659525
10,0.03381144232735522
10,0.03334325905782154
10,0.03288225101080944
10,0.03242662438068855
10,0.03197817297308936
10,0.03153510298238127
10,0.031099208214194762
10,0.03066869486289947
10,0.030243562928495282
11,0.029825606216612788
11,0.02941213401880627
11,0.029005837043521332
11,0.02860402458231237
11,0.028207593537994624
11,0.02781744081338322
11,0.027432669505663032
11,0.027053279614834058
11,0.02667837423808106
11,0.026308850278219276
11,0.025944707735248596
11,0.02558594660916924
11,0.02523166999716575
11,0.024882774802053587
11,0.024538364121017286
11,0.024198437954057073
11,0.023863893203987963
11,0.0235329360651797
11,0.02320736034326265
11,0.022886269135421577
11,0.02256966244165648
